StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,student_password,PAN_CARD
SRM.1173,Meghana Patel,Female,M.Tech CSE,PG,1,meghana.patel1173@srminstitute.edu.in,9823893249,78.52,Smartedu_1173,SRWPP0173C
SRM.1174,Pooja Gupta,Male,M.Tech CSE,PG,1,pooja.gupta1174@srminstitute.edu.in,9833127844,99.55,Smartedu_1174,LYWPG0174S
SRM.1175,Kavya Patel,Female,M.Tech CSE,PG,1,kavya.patel1175@srminstitute.edu.in,9886538810,88.3,Smartedu_1175,GYLPP0175S
SRM.1176,Ananya Shetty,Female,M.Tech CSE,PG,1,ananya.shetty1176@srminstitute.edu.in,9840250435,62.09,Smartedu_1176,FACPS0176Q
SRM.1177,Kavya Gupta,Male,M.Tech CSE,PG,1,kavya.gupta1177@srminstitute.edu.in,9819668643,68.81,Smartedu_1177,VHCPG0177E
SRM.1178,Kiran Reddy,Male,M.Tech CSE,PG,1,kiran.reddy1178@srminstitute.edu.in,9852694935,60.44,Smartedu_1178,ECPPR0178N
SRM.1179,Ravi Sharma,Male,M.Tech CSE,PG,1,ravi.sharma1179@srminstitute.edu.in,9886981161,85.45,Smartedu_1179,WOFPS0179M
SRM.1180,Harika Rao,Female,M.Tech CSE,PG,1,harika.rao1180@srminstitute.edu.in,9883657960,69.36,Smartedu_1180,RUXPR0180O
SRM.1181,Pooja Yadav,Female,M.Tech CSE,PG,2,pooja.yadav1181@srminstitute.edu.in,9817914200,81.45,Smartedu_1181,IJIPY0181D
SRM.1182,Pooja Shetty,Male,M.Tech CSE,PG,2,pooja.shetty1182@srminstitute.edu.in,9892168884,80.96,Smartedu_1182,KLVPS0182N
SRM.1183,Vinay Naidu,Female,M.Tech CSE,PG,2,vinay.naidu1183@srminstitute.edu.in,9827629386,94.81,Smartedu_1183,UQTPN0183M
SRM.1184,Pooja Patel,Female,M.Tech CSE,PG,2,pooja.patel1184@srminstitute.edu.in,9858680663,63.2,Smartedu_1184,JEXPP0184N
SRM.1185,Vinay Verma,Male,M.Tech CSE,PG,2,vinay.verma1185@srminstitute.edu.in,9862611568,65.97,Smartedu_1185,EGVPV0185R
SRM.1186,Ritika Gupta,Male,M.Tech CSE,PG,2,ritika.gupta1186@srminstitute.edu.in,9840938416,96.57,Smartedu_1186,SFMPG0186N
SRM.1187,Meghana Sharma,Male,M.Tech CSE,PG,2,meghana.sharma1187@srminstitute.edu.in,9844433218,78.32,Smartedu_1187,CDKPS0187G
SRM.1188,Sneha Shetty,Female,M.Tech CSE,PG,2,sneha.shetty1188@srminstitute.edu.in,9832408786,63.34,Smartedu_1188,INGPS0188I
SRM.1189,Sneha Iyer,Female,M.Tech CSE,PG,2,sneha.iyer1189@srminstitute.edu.in,9851234353,99.06,Smartedu_1189,UIUPI0189T
SRM.1190,Sameer Chopra,Female,M.Tech CSE,PG,2,sameer.chopra1190@srminstitute.edu.in,9891832232,83.33,Smartedu_1190,RQXPC0190D
SRM.1191,Arjun Mishra,Male,M.Tech CSE,PG,2,arjun.mishra1191@srminstitute.edu.in,9899462484,88.6,Smartedu_1191,DACPM0191F
SRM.1192,Sanjay Chopra,Female,M.Tech CSE,PG,2,sanjay.chopra1192@srminstitute.edu.in,9846644936,71.53,Smartedu_1192,GCJPC0192W
SRM.1193,Ananya Jain,Male,M.Tech CSE,PG,2,ananya.jain1193@srminstitute.edu.in,9814725125,90.11,Smartedu_1193,FNIPJ0193V
SRM.1194,Sneha Jain,Female,M.Tech CSE,PG,2,sneha.jain1194@srminstitute.edu.in,9881761826,79.51,Smartedu_1194,RWWPJ0194V
SRM.1195,Ritika Naidu,Male,M.Tech CSE,PG,2,ritika.naidu1195@srminstitute.edu.in,9888512441,80.98,Smartedu_1195,UYKPN0195B
SRM.1196,Sneha Kumar,Female,M.Tech CSE,PG,2,sneha.kumar1196@srminstitute.edu.in,9868380638,91.08,Smartedu_1196,FKTPK0196L
SRM.1197,Pooja Naidu,Female,M.Tech CSE,PG,2,pooja.naidu1197@srminstitute.edu.in,9887634958,97.42,Smartedu_1197,OZVPN0197F
SRM.1198,Kavya Verma,Male,M.Tech CSE,PG,2,kavya.verma1198@srminstitute.edu.in,9889675188,66.71,Smartedu_1198,DFRPV0198L
SRM.1199,Nikhil Yadav,Male,M.Tech CSE,PG,2,nikhil.yadav1199@srminstitute.edu.in,9817735008,92.98,Smartedu_1199,ECSPY0199S
SRM.1200,Nikhil Naidu,Female,M.Tech CSE,PG,2,nikhil.naidu1200@srminstitute.edu.in,9810833295,65.87,Smartedu_1200,VOGPN0200T
SRM.1201,Arjun Chopra,Male,M.Tech CSE,PG,2,arjun.chopra1201@srminstitute.edu.in,9867142964,98.4,Smartedu_1201,DDCPC0201V
SRM.1202,Vikram Kumar,Male,M.Tech CSE,PG,2,vikram.kumar1202@srminstitute.edu.in,9881911802,68.11,Smartedu_1202,HSWPK0202C
SRM.1203,Harika Naidu,Female,M.Tech CSE,PG,2,harika.naidu1203@srminstitute.edu.in,9850334894,84.15,Smartedu_1203,JVLPN0203F
SRM.1204,Ananya Verma,Female,M.Tech CSE,PG,2,ananya.verma1204@srminstitute.edu.in,9814574992,89.15,Smartedu_1204,JVMPV0204H
SRM.1205,Sneha Patel,Male,M.Tech CSE,PG,2,sneha.patel1205@srminstitute.edu.in,9849077684,85.38,Smartedu_1205,QLBPP0205X
SRM.1206,Kavya Iyer,Female,M.Tech CSE,PG,2,kavya.iyer1206@srminstitute.edu.in,9864638093,91.2,Smartedu_1206,ATQPI0206K
SRM.1207,Nikhil Gupta,Male,M.Tech CSE,PG,2,nikhil.gupta1207@srminstitute.edu.in,9845682447,83.99,Smartedu_1207,EXDPG0207N
SRM.1208,Pooja Yadav,Female,M.Tech CSE,PG,2,pooja.yadav1208@srminstitute.edu.in,9833133924,92.67,Smartedu_1208,PIRPY0208A
SRM.1209,Ravi Bhat,Male,M.Tech CSE,PG,2,ravi.bhat1209@srminstitute.edu.in,9851714731,83.41,Smartedu_1209,ZGGPB0209J
SRM.1210,Sameer Bose,Female,M.Tech CSE,PG,2,sameer.bose1210@srminstitute.edu.in,9888686597,61.1,Smartedu_1210,JXQPB0210D
SRM.1211,Vikram Yadav,Male,M.Tech CSE,PG,2,vikram.yadav1211@srminstitute.edu.in,9831307848,69.17,Smartedu_1211,WBAPY0211U
SRM.1212,Divya Gupta,Male,M.Tech CSE,PG,2,divya.gupta1212@srminstitute.edu.in,9841411889,92.8,Smartedu_1212,HRSPG0212G
SRM.1213,Yash Mishra,Male,M.Tech CSE,PG,2,yash.mishra1213@srminstitute.edu.in,9858304142,78.13,Smartedu_1213,LGFPM0213T
SRM.1214,Vinay Das,Female,M.Tech CSE,PG,2,vinay.das1214@srminstitute.edu.in,9865968029,90.51,Smartedu_1214,FUFPD0214V
SRM.1215,Yash Chopra,Male,M.Tech CSE,PG,2,yash.chopra1215@srminstitute.edu.in,9838933896,86.01,Smartedu_1215,DXMPC0215K
SRM.1216,Aman Iyer,Male,M.Tech CSE,PG,2,aman.iyer1216@srminstitute.edu.in,9826081056,74.98,Smartedu_1216,CWDPI0216J
SRM.1217,Aman Yadav,Male,M.Tech CSE,PG,2,aman.yadav1217@srminstitute.edu.in,9889149540,90.69,Smartedu_1217,WDKPY0217J
SRM.1218,Meghana Rao,Male,M.Tech CSE,PG,2,meghana.rao1218@srminstitute.edu.in,9879648978,92.22,Smartedu_1218,VLHPR0218F
SRM.1219,Kiran Malhotra,Male,M.Tech CSE,PG,2,kiran.malhotra1219@srminstitute.edu.in,9817750972,79.85,Smartedu_1219,RPLPM0219C
SRM.1220,Meghana Rao,Female,M.Tech CSE,PG,2,meghana.rao1220@srminstitute.edu.in,9892798784,67.5,Smartedu_1220,ROPPR0220R
SRM.1221,Sameer Naidu,Male,M.Tech CSE,PG,2,sameer.naidu1221@srminstitute.edu.in,9865623882,94.85,Smartedu_1221,HSNPN0221F
SRM.1222,Meghana Bhat,Male,M.Tech CSE,PG,2,meghana.bhat1222@srminstitute.edu.in,9820821849,83.92,Smartedu_1222,VSYPB0222B
SRM.1223,Yash Malhotra,Female,M.Tech CSE,PG,2,yash.malhotra1223@srminstitute.edu.in,9891825333,75.86,Smartedu_1223,RRLPM0223U
SRM.1224,Vinay Verma,Female,M.Tech CSE,PG,2,vinay.verma1224@srminstitute.edu.in,9894845701,65.09,Smartedu_1224,MPDPV0224P
SRM.1225,Ananya Malhotra,Male,M.Tech CSE,PG,2,ananya.malhotra1225@srminstitute.edu.in,9820195795,87.48,Smartedu_1225,NBSPM0225J
SRM.1226,Ravi Kumar,Female,M.Tech CSE,PG,2,ravi.kumar1226@srminstitute.edu.in,9818439786,95.46,Smartedu_1226,KWKPK0226G
SRM.1227,Kavya Rao,Male,M.Tech CSE,PG,2,kavya.rao1227@srminstitute.edu.in,9895836697,93.34,Smartedu_1227,OLGPR0227J
SRM.1228,Neha Kumar,Female,M.Tech CSE,PG,2,neha.kumar1228@srminstitute.edu.in,9881372051,94.52,Smartedu_1228,JESPK0228E
SRM.1229,Neha Chopra,Female,M.Tech CSE,PG,2,neha.chopra1229@srminstitute.edu.in,9896215351,78.5,Smartedu_1229,ORMPC0229E
SRM.1230,Vikram Jain,Male,M.Tech CSE,PG,2,vikram.jain1230@srminstitute.edu.in,9893529311,80.92,Smartedu_1230,BAGPJ0230A
SRM.1231,Harika Singh,Male,M.Tech CSE,PG,2,harika.singh1231@srminstitute.edu.in,9851873809,65.97,Smartedu_1231,GXXPS0231P
SRM.1232,Ritika Naidu,Male,M.Tech CSE,PG,2,ritika.naidu1232@srminstitute.edu.in,9835895332,70.31,Smartedu_1232,ESGPN0232G
SRM.1233,Vikram Sharma,Female,M.Tech CSE,PG,2,vikram.sharma1233@srminstitute.edu.in,9881701808,76.8,Smartedu_1233,LVKPS0233F
SRM.1234,Vinay Sharma,Male,M.Tech CSE,PG,2,vinay.sharma1234@srminstitute.edu.in,9890857736,73.77,Smartedu_1234,KMIPS0234K
SRM.1235,Ananya Malhotra,Female,M.Tech CSE,PG,2,ananya.malhotra1235@srminstitute.edu.in,9899330004,80.37,Smartedu_1235,NVLPM0235N
SRM.1236,Kiran Gupta,Female,M.Tech CSE,PG,2,kiran.gupta1236@srminstitute.edu.in,9896688033,62.21,Smartedu_1236,DZIPG0236H
SRM.1237,Nikhil Yadav,Female,M.Tech CSE,PG,2,nikhil.yadav1237@srminstitute.edu.in,9877426064,68.35,Smartedu_1237,ONYPY0237K
SRM.1238,Sanjay Kumar,Male,M.Tech CSE,PG,2,sanjay.kumar1238@srminstitute.edu.in,9856905199,67.98,Smartedu_1238,ATIPK0238X
SRM.1239,Yash Das,Male,M.Tech CSE,PG,2,yash.das1239@srminstitute.edu.in,9870544774,74.94,Smartedu_1239,DSUPD0239C
SRM.1240,Kavya Iyer,Female,M.Tech CSE,PG,2,kavya.iyer1240@srminstitute.edu.in,9852017365,85.43,Smartedu_1240,LVVPI0240P
SRM.1241,Kavya Naidu,Female,M.Tech ECE,PG,1,kavya.naidu1241@srminstitute.edu.in,9845088364,94.84,Smartedu_1241,MOSPN0241C
SRM.1242,Sameer Naidu,Female,M.Tech ECE,PG,1,sameer.naidu1242@srminstitute.edu.in,9839080092,83.85,Smartedu_1242,JYTPN0242B
SRM.1243,Kavya Iyer,Female,M.Tech ECE,PG,1,kavya.iyer1243@srminstitute.edu.in,9826635165,73.7,Smartedu_1243,CEOPI0243T
SRM.1244,Kiran Nair,Male,M.Tech ECE,PG,1,kiran.nair1244@srminstitute.edu.in,9890775852,74.67,Smartedu_1244,AKDPN0244J
SRM.1245,Vinay Sharma,Female,M.Tech ECE,PG,1,vinay.sharma1245@srminstitute.edu.in,9841291452,97.05,Smartedu_1245,RBIPS0245I
SRM.1246,Kavya Nair,Female,M.Tech ECE,PG,1,kavya.nair1246@srminstitute.edu.in,9881291833,61.44,Smartedu_1246,QNDPN0246D
SRM.1247,Vikram Jain,Male,M.Tech ECE,PG,1,vikram.jain1247@srminstitute.edu.in,9865168501,93.66,Smartedu_1247,YLKPJ0247M
SRM.1248,Meghana Malhotra,Male,M.Tech ECE,PG,1,meghana.malhotra1248@srminstitute.edu.in,9842280285,92.97,Smartedu_1248,QUWPM0248Q
SRM.1249,Vikram Iyer,Female,M.Tech ECE,PG,1,vikram.iyer1249@srminstitute.edu.in,9897968858,79.08,Smartedu_1249,HUZPI0249C
SRM.1250,Divya Nair,Male,M.Tech ECE,PG,1,divya.nair1250@srminstitute.edu.in,9893226891,71.12,Smartedu_1250,VRSPN0250W
SRM.1251,Harika Iyer,Female,M.Tech ECE,PG,1,harika.iyer1251@srminstitute.edu.in,9876535306,60.13,Smartedu_1251,ZFVPI0251R
SRM.1252,Kiran Naidu,Female,M.Tech ECE,PG,1,kiran.naidu1252@srminstitute.edu.in,9864144404,72.77,Smartedu_1252,TZZPN0252N
SRM.1253,Meghana Nair,Male,M.Tech ECE,PG,1,meghana.nair1253@srminstitute.edu.in,9872571402,61.99,Smartedu_1253,YYKPN0253N
SRM.1254,Meghana Verma,Female,M.Tech ECE,PG,1,meghana.verma1254@srminstitute.edu.in,9867536407,67.49,Smartedu_1254,LSZPV0254B
SRM.1255,Pooja Sharma,Female,M.Tech ECE,PG,1,pooja.sharma1255@srminstitute.edu.in,9845374572,61.72,Smartedu_1255,ZVGPS0255Z
SRM.1256,Sneha Malhotra,Male,M.Tech ECE,PG,1,sneha.malhotra1256@srminstitute.edu.in,9831625701,95.44,Smartedu_1256,NIFPM0256V
SRM.1257,Harika Kumar,Male,M.Tech ECE,PG,1,harika.kumar1257@srminstitute.edu.in,9875396149,85.87,Smartedu_1257,FVJPK0257H
SRM.1258,Sneha Nair,Male,M.Tech ECE,PG,1,sneha.nair1258@srminstitute.edu.in,9849076883,80.1,Smartedu_1258,RHLPN0258S
SRM.1259,Kiran Bhat,Female,M.Tech ECE,PG,1,kiran.bhat1259@srminstitute.edu.in,9897466046,98.58,Smartedu_1259,WZXPB0259I
SRM.1260,Neha Bose,Female,M.Tech ECE,PG,1,neha.bose1260@srminstitute.edu.in,9879799028,65.93,Smartedu_1260,PCYPB0260D
SRM.1261,Ananya Bose,Female,M.Tech ECE,PG,1,ananya.bose1261@srminstitute.edu.in,9856381514,99.05,Smartedu_1261,NEWPB0261R
SRM.1262,Meghana Reddy,Male,M.Tech ECE,PG,1,meghana.reddy1262@srminstitute.edu.in,9868150544,95.43,Smartedu_1262,GRCPR0262X
SRM.1263,Arjun Reddy,Female,M.Tech ECE,PG,1,arjun.reddy1263@srminstitute.edu.in,9838351773,62.48,Smartedu_1263,BHOPR0263V
SRM.1264,Ravi Kumar,Female,M.Tech ECE,PG,1,ravi.kumar1264@srminstitute.edu.in,9876531324,94.01,Smartedu_1264,WVTPK0264V
SRM.1265,Nikhil Verma,Male,M.Tech ECE,PG,1,nikhil.verma1265@srminstitute.edu.in,9895988624,99.06,Smartedu_1265,QLYPV0265L
SRM.1266,Pooja Malhotra,Female,M.Tech ECE,PG,1,pooja.malhotra1266@srminstitute.edu.in,9888777599,97.09,Smartedu_1266,IVEPM0266O
SRM.1267,Sanjay Mishra,Male,M.Tech ECE,PG,1,sanjay.mishra1267@srminstitute.edu.in,9887744701,82.41,Smartedu_1267,GITPM0267V
SRM.1268,Kavya Kumar,Female,M.Tech ECE,PG,1,kavya.kumar1268@srminstitute.edu.in,9877840601,86.67,Smartedu_1268,WUMPK0268V
SRM.1269,Arjun Gupta,Female,M.Tech ECE,PG,1,arjun.gupta1269@srminstitute.edu.in,9832778242,93.86,Smartedu_1269,IWNPG0269Z
SRM.1270,Pooja Rao,Male,M.Tech ECE,PG,1,pooja.rao1270@srminstitute.edu.in,9822364133,96.06,Smartedu_1270,MMFPR0270E
SRM.1271,Kavya Yadav,Female,M.Tech ECE,PG,1,kavya.yadav1271@srminstitute.edu.in,9881402632,73.82,Smartedu_1271,KAEPY0271Z
SRM.1272,Kiran Malhotra,Male,M.Tech ECE,PG,1,kiran.malhotra1272@srminstitute.edu.in,9820703819,77.19,Smartedu_1272,PTEPM0272Y
SRM.1273,Ritika Nair,Female,M.Tech ECE,PG,1,ritika.nair1273@srminstitute.edu.in,9823071774,99.26,Smartedu_1273,CSVPN0273C
SRM.1274,Kavya Das,Female,M.Tech ECE,PG,1,kavya.das1274@srminstitute.edu.in,9889227207,95.19,Smartedu_1274,HLFPD0274I
SRM.1275,Nikhil Singh,Male,M.Tech ECE,PG,1,nikhil.singh1275@srminstitute.edu.in,9840527410,97.05,Smartedu_1275,KINPS0275C
SRM.1276,Sneha Das,Male,M.Tech ECE,PG,1,sneha.das1276@srminstitute.edu.in,9857600416,67.38,Smartedu_1276,YPHPD0276C
SRM.1277,Sneha Sharma,Female,M.Tech ECE,PG,1,sneha.sharma1277@srminstitute.edu.in,9826802536,76.28,Smartedu_1277,WSTPS0277C
SRM.1278,Harika Das,Male,M.Tech ECE,PG,1,harika.das1278@srminstitute.edu.in,9889688723,72.6,Smartedu_1278,PNHPD0278I
SRM.1279,Sneha Reddy,Male,M.Tech ECE,PG,1,sneha.reddy1279@srminstitute.edu.in,9859120664,86.69,Smartedu_1279,REOPR0279X
SRM.1280,Harika Kumar,Male,M.Tech ECE,PG,1,harika.kumar1280@srminstitute.edu.in,9865050049,78.74,Smartedu_1280,EERPK0280T
SRM.1281,Aman Shetty,Male,M.Tech ECE,PG,1,aman.shetty1281@srminstitute.edu.in,9829553919,86.98,Smartedu_1281,LOTPS0281Q
SRM.1282,Sameer Patel,Female,M.Tech ECE,PG,1,sameer.patel1282@srminstitute.edu.in,9829301049,63.18,Smartedu_1282,TLPPP0282S
SRM.1283,Neha Patel,Male,M.Tech ECE,PG,1,neha.patel1283@srminstitute.edu.in,9855601677,65.51,Smartedu_1283,EHPPP0283C
SRM.1284,Kavya Shetty,Female,M.Tech ECE,PG,1,kavya.shetty1284@srminstitute.edu.in,9855720950,70.15,Smartedu_1284,LQHPS0284S
SRM.1285,Harika Nair,Male,M.Tech ECE,PG,1,harika.nair1285@srminstitute.edu.in,9837753907,99.72,Smartedu_1285,LEQPN0285Q
SRM.1286,Aman Malhotra,Male,M.Tech ECE,PG,1,aman.malhotra1286@srminstitute.edu.in,9854164302,80.62,Smartedu_1286,TSYPM0286J
SRM.1287,Meghana Sharma,Female,M.Tech ECE,PG,1,meghana.sharma1287@srminstitute.edu.in,9823100996,76.71,Smartedu_1287,RBKPS0287Y
SRM.1288,Ananya Malhotra,Female,M.Tech ECE,PG,1,ananya.malhotra1288@srminstitute.edu.in,9885015409,65.64,Smartedu_1288,KMDPM0288F
SRM.1289,Nikhil Jain,Female,M.Tech ECE,PG,1,nikhil.jain1289@srminstitute.edu.in,9850570142,76.71,Smartedu_1289,LBCPJ0289E
SRM.1290,Kiran Chopra,Female,M.Tech ECE,PG,1,kiran.chopra1290@srminstitute.edu.in,9834549749,89.76,Smartedu_1290,BJUPC0290T
SRM.1291,Ritika Naidu,Female,M.Tech ECE,PG,1,ritika.naidu1291@srminstitute.edu.in,9870557401,60.55,Smartedu_1291,CLXPN0291C
SRM.1292,Meghana Singh,Male,M.Tech ECE,PG,1,meghana.singh1292@srminstitute.edu.in,9830977086,68.1,Smartedu_1292,LEZPS0292V
SRM.1293,Sneha Iyer,Male,M.Tech ECE,PG,1,sneha.iyer1293@srminstitute.edu.in,9854632323,63.96,Smartedu_1293,HWCPI0293T
SRM.1294,Ravi Mishra,Female,M.Tech ECE,PG,1,ravi.mishra1294@srminstitute.edu.in,9878201693,74.4,Smartedu_1294,GVZPM0294V
SRM.1295,Yash Naidu,Male,M.Tech ECE,PG,1,yash.naidu1295@srminstitute.edu.in,9891884733,86.86,Smartedu_1295,NJDPN0295D
SRM.1296,Nikhil Singh,Female,M.Tech ECE,PG,1,nikhil.singh1296@srminstitute.edu.in,9816130299,88.19,Smartedu_1296,MZUPS0296H
SRM.1297,Kavya Bhat,Male,M.Tech ECE,PG,1,kavya.bhat1297@srminstitute.edu.in,9896118012,80.69,Smartedu_1297,ZJKPB0297T
SRM.1298,Arjun Shetty,Male,M.Tech ECE,PG,1,arjun.shetty1298@srminstitute.edu.in,9853259446,73.31,Smartedu_1298,AUUPS0298D
SRM.1299,Meghana Jain,Male,M.Tech ECE,PG,1,meghana.jain1299@srminstitute.edu.in,9894187914,67.26,Smartedu_1299,QBPPJ0299X
SRM.1300,Kavya Gupta,Male,M.Tech ECE,PG,1,kavya.gupta1300@srminstitute.edu.in,9853386315,81.39,Smartedu_1300,XCRPG0300C
SRM.1301,Sneha Kumar,Male,M.Tech ECE,PG,2,sneha.kumar1301@srminstitute.edu.in,9863373980,62.35,Smartedu_1301,BHDPK0301C
SRM.1302,Vinay Nair,Male,M.Tech ECE,PG,2,vinay.nair1302@srminstitute.edu.in,9876170868,77.21,Smartedu_1302,UYDPN0302X
SRM.1303,Ravi Nair,Female,M.Tech ECE,PG,2,ravi.nair1303@srminstitute.edu.in,9831737724,81.36,Smartedu_1303,FHPPN0303R
SRM.1304,Ananya Malhotra,Male,M.Tech ECE,PG,2,ananya.malhotra1304@srminstitute.edu.in,9841147282,92.78,Smartedu_1304,ZAEPM0304K
SRM.1305,Kavya Gupta,Male,M.Tech ECE,PG,2,kavya.gupta1305@srminstitute.edu.in,9852986101,63.46,Smartedu_1305,ZZBPG0305B
SRM.1306,Ananya Jain,Female,M.Tech ECE,PG,2,ananya.jain1306@srminstitute.edu.in,9895051940,73.81,Smartedu_1306,YWNPJ0306M
SRM.1307,Ravi Chopra,Male,M.Tech ECE,PG,2,ravi.chopra1307@srminstitute.edu.in,9863160470,80.4,Smartedu_1307,RZVPC0307M
SRM.1308,Sameer Reddy,Female,M.Tech ECE,PG,2,sameer.reddy1308@srminstitute.edu.in,9889275717,64.78,Smartedu_1308,FSIPR0308G
SRM.1309,Kavya Iyer,Male,M.Tech ECE,PG,2,kavya.iyer1309@srminstitute.edu.in,9835204000,89.79,Smartedu_1309,WOCPI0309X
SRM.1310,Kavya Chopra,Male,M.Tech ECE,PG,2,kavya.chopra1310@srminstitute.edu.in,9891073452,91.67,Smartedu_1310,MJBPC0310Z
SRM.1311,Arjun Sharma,Male,M.Tech ECE,PG,2,arjun.sharma1311@srminstitute.edu.in,9852979541,69.12,Smartedu_1311,DAFPS0311H
SRM.1312,Ananya Kumar,Male,M.Tech ECE,PG,2,ananya.kumar1312@srminstitute.edu.in,9856369250,65.95,Smartedu_1312,VPKPK0312J
SRM.1313,Vikram Jain,Female,M.Tech ECE,PG,2,vikram.jain1313@srminstitute.edu.in,9837903019,97.79,Smartedu_1313,TUQPJ0313Z
SRM.1314,Kiran Sharma,Male,M.Tech ECE,PG,2,kiran.sharma1314@srminstitute.edu.in,9864832199,78.8,Smartedu_1314,BBSPS0314D
SRM.1315,Neha Reddy,Male,M.Tech ECE,PG,2,neha.reddy1315@srminstitute.edu.in,9870444252,62.83,Smartedu_1315,FMPPR0315I
SRM.1316,Meghana Jain,Female,M.Tech ECE,PG,2,meghana.jain1316@srminstitute.edu.in,9896032757,93.44,Smartedu_1316,DZEPJ0316T
SRM.1317,Sanjay Malhotra,Female,M.Tech ECE,PG,2,sanjay.malhotra1317@srminstitute.edu.in,9868148861,66.67,Smartedu_1317,VFPPM0317D
SRM.1318,Kiran Bhat,Female,M.Tech ECE,PG,2,kiran.bhat1318@srminstitute.edu.in,9850222007,81.74,Smartedu_1318,SPXPB0318R
SRM.1319,Harika Mishra,Female,M.Tech ECE,PG,2,harika.mishra1319@srminstitute.edu.in,9870628650,80.87,Smartedu_1319,AQBPM0319O
SRM.1320,Arjun Jain,Female,M.Tech ECE,PG,2,arjun.jain1320@srminstitute.edu.in,9831745889,96.58,Smartedu_1320,MPRPJ0320C
SRM.1321,Pooja Singh,Female,M.Tech ECE,PG,2,pooja.singh1321@srminstitute.edu.in,9858170283,72.91,Smartedu_1321,HCAPS0321W
SRM.1322,Yash Bhat,Male,M.Tech ECE,PG,2,yash.bhat1322@srminstitute.edu.in,9828368289,82.53,Smartedu_1322,LHFPB0322P
SRM.1323,Aman Singh,Male,M.Tech ECE,PG,2,aman.singh1323@srminstitute.edu.in,9887148048,75.05,Smartedu_1323,ZXAPS0323U
SRM.1324,Meghana Naidu,Female,M.Tech ECE,PG,2,meghana.naidu1324@srminstitute.edu.in,9850127590,90.02,Smartedu_1324,WMRPN0324E
SRM.1325,Vikram Shetty,Female,M.Tech ECE,PG,2,vikram.shetty1325@srminstitute.edu.in,9812060860,87.76,Smartedu_1325,LZSPS0325I
SRM.1326,Arjun Iyer,Male,M.Tech ECE,PG,2,arjun.iyer1326@srminstitute.edu.in,9850110823,90.71,Smartedu_1326,EXAPI0326I
SRM.1327,Neha Shetty,Male,M.Tech ECE,PG,2,neha.shetty1327@srminstitute.edu.in,9874382761,76.5,Smartedu_1327,LJQPS0327O
SRM.1328,Yash Singh,Female,M.Tech ECE,PG,2,yash.singh1328@srminstitute.edu.in,9830931404,83.84,Smartedu_1328,OGSPS0328P
SRM.1329,Meghana Shetty,Female,M.Tech ECE,PG,2,meghana.shetty1329@srminstitute.edu.in,9853696737,71.35,Smartedu_1329,QPFPS0329S
SRM.1330,Ananya Gupta,Male,M.Tech ECE,PG,2,ananya.gupta1330@srminstitute.edu.in,9882551797,61.21,Smartedu_1330,SEHPG0330K
SRM.1331,Yash Bhat,Male,M.Tech ECE,PG,2,yash.bhat1331@srminstitute.edu.in,9882980913,78.33,Smartedu_1331,BFPPB0331R
SRM.1332,Kavya Das,Female,M.Tech ECE,PG,2,kavya.das1332@srminstitute.edu.in,9868602799,74.03,Smartedu_1332,WOXPD0332P
SRM.1333,Ravi Das,Female,M.Tech ECE,PG,2,ravi.das1333@srminstitute.edu.in,9814683947,98.65,Smartedu_1333,QEJPD0333Z
SRM.1334,Neha Jain,Male,M.Tech ECE,PG,2,neha.jain1334@srminstitute.edu.in,9833136806,85.15,Smartedu_1334,JTYPJ0334B
SRM.1335,Vikram Bose,Male,M.Tech ECE,PG,2,vikram.bose1335@srminstitute.edu.in,9866128542,92.99,Smartedu_1335,WWHPB0335Z
SRM.1336,Kavya Das,Female,M.Tech ECE,PG,2,kavya.das1336@srminstitute.edu.in,9897547704,81.61,Smartedu_1336,HLCPD0336L
SRM.1337,Ritika Gupta,Female,M.Tech ECE,PG,2,ritika.gupta1337@srminstitute.edu.in,9867028614,82.55,Smartedu_1337,MBYPG0337T
SRM.1338,Ravi Bose,Female,M.Tech ECE,PG,2,ravi.bose1338@srminstitute.edu.in,9840748880,60.25,Smartedu_1338,KEXPB0338B
SRM.1339,Ananya Kumar,Male,M.Tech ECE,PG,2,ananya.kumar1339@srminstitute.edu.in,9873789081,86.51,Smartedu_1339,YJYPK0339K
SRM.1340,Ravi Gupta,Female,M.Tech ECE,PG,2,ravi.gupta1340@srminstitute.edu.in,9851097887,77.73,Smartedu_1340,GDKPG0340O
SRM.1341,Harika Bhat,Female,M.Tech ECE,PG,2,harika.bhat1341@srminstitute.edu.in,9840767052,70.55,Smartedu_1341,EQPPB0341P
SRM.1342,Vikram Naidu,Female,M.Tech ECE,PG,2,vikram.naidu1342@srminstitute.edu.in,9884260792,61.57,Smartedu_1342,UOEPN0342N
SRM.1343,Neha Verma,Female,M.Tech ECE,PG,2,neha.verma1343@srminstitute.edu.in,9844477947,83.5,Smartedu_1343,DFQPV0343A
SRM.1344,Kiran Singh,Male,M.Tech ECE,PG,2,kiran.singh1344@srminstitute.edu.in,9881806837,76.81,Smartedu_1344,KHZPS0344Q
SRM.1345,Rahul Bhat,Male,M.Tech ECE,PG,2,rahul.bhat1345@srminstitute.edu.in,9899805466,65.04,Smartedu_1345,INWPB0345R
