StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,PAN_CARD
KLU00867,Vikram Patel,Female,CE,UG,1,vikram.patel3127@klu.edu.in,9816659091,64.07,GMWPP0867X
KLU00868,Kavya Das,Female,CE,UG,1,kavya.das3128@klu.edu.in,9879319654,90.28,BOLPD0868Q
KLU00869,Pooja Kumar,Female,CE,UG,1,pooja.kumar3129@klu.edu.in,9849731637,94.75,GXTPK0869G
KLU00870,Rahul Verma,Female,CE,UG,1,rahul.verma3130@klu.edu.in,9887907275,62.32,EVVPV0870W
KLU00871,Meghana Das,Female,CE,UG,1,meghana.das3131@klu.edu.in,9822669875,71.59,YYKPD0871U
KLU00872,Ananya Das,Female,CE,UG,1,ananya.das3132@klu.edu.in,9859536446,68.0,NNMPD0872E
KLU00873,Ritika Yadav,Male,CE,UG,1,ritika.yadav3133@klu.edu.in,9891482632,89.18,ZDNPY0873K
KLU00874,Kavya Bose,Female,CE,UG,1,kavya.bose3134@klu.edu.in,9888157003,64.77,GJVPB0874O
KLU00875,Divya Nair,Female,CE,UG,1,divya.nair3135@klu.edu.in,9830911278,62.68,IXOPN0875V
KLU00876,Yash Jain,Female,CE,UG,1,yash.jain3136@klu.edu.in,9898291712,79.27,XETPJ0876Y
KLU00877,Yash Gupta,Female,CE,UG,1,yash.gupta3137@klu.edu.in,9883107362,94.04,PRVPG0877P
KLU00878,Ritika Bose,Female,CE,UG,1,ritika.bose3138@klu.edu.in,9840710102,64.98,TYLPB0878T
KLU00879,Sneha Chopra,Male,CE,UG,1,sneha.chopra3139@klu.edu.in,9841624823,79.34,IXDPC0879D
KLU00880,Aman Iyer,Female,CE,UG,1,aman.iyer3140@klu.edu.in,9856163476,95.69,QKTPI0880U
KLU00881,Sameer Naidu,Female,CE,UG,1,sameer.naidu3141@klu.edu.in,9831056299,87.53,GQRPN0881K
KLU00882,Kavya Patel,Male,CE,UG,1,kavya.patel3142@klu.edu.in,9828098233,80.45,MZTPP0882Y
KLU00883,Nikhil Yadav,Male,CE,UG,1,nikhil.yadav3143@klu.edu.in,9885947221,68.12,JFEPY0883D
KLU00884,Kiran Gupta,Female,CE,UG,1,kiran.gupta3144@klu.edu.in,9890754914,88.9,UAPPG0884P
KLU00885,Sameer Naidu,Female,CE,UG,1,sameer.naidu3145@klu.edu.in,9810454724,99.1,WYRPN0885D
KLU00886,Vikram Verma,Male,CE,UG,1,vikram.verma3146@klu.edu.in,9844404456,91.89,TASPV0886Y
KLU00887,Kavya Yadav,Male,CE,UG,1,kavya.yadav3147@klu.edu.in,9818117522,78.3,VFFPY0887C
KLU00888,Divya Malhotra,Male,CE,UG,1,divya.malhotra3148@klu.edu.in,9829930424,97.53,KVOPM0888J
KLU00889,Aman Reddy,Male,CE,UG,1,aman.reddy3149@klu.edu.in,9840700696,79.7,EIBPR0889N
KLU00890,Ritika Iyer,Male,CE,UG,1,ritika.iyer3150@klu.edu.in,9828928757,65.42,RRVPI0890P
KLU00891,Pooja Sharma,Male,CE,UG,1,pooja.sharma3151@klu.edu.in,9843669096,77.67,COXPS0891T
KLU00892,Arjun Nair,Female,CE,UG,1,arjun.nair3152@klu.edu.in,9859813758,85.11,SRLPN0892E
KLU00893,Ananya Naidu,Female,CE,UG,1,ananya.naidu3153@klu.edu.in,9821649895,78.83,ANPPN0893S
KLU00894,Kavya Bhat,Male,CE,UG,1,kavya.bhat3154@klu.edu.in,9858817057,97.18,BAUPB0894L
KLU00895,Vikram Das,Female,CE,UG,1,vikram.das3155@klu.edu.in,9890959194,84.65,SWJPD0895D
KLU00896,Ananya Yadav,Female,CE,UG,1,ananya.yadav3156@klu.edu.in,9834529193,98.73,SYLPY0896R
KLU00897,Divya Mishra,Male,CE,UG,1,divya.mishra3157@klu.edu.in,9898865796,65.83,LIZPM0897K
KLU00898,Ananya Gupta,Female,CE,UG,1,ananya.gupta3158@klu.edu.in,9889723692,67.25,JHPPG0898Y
KLU00899,Yash Bose,Female,CE,UG,1,yash.bose3159@klu.edu.in,9861283138,63.75,YZCPB0899I
KLU00900,Rahul Sharma,Female,CE,UG,1,rahul.sharma3160@klu.edu.in,9832898786,85.81,UGZPS0900V
KLU00901,Vikram Jain,Male,CE,UG,2,vikram.jain3201@klu.edu.in,9814553287,84.76,HHDPJ0901R
KLU00902,Sameer Singh,Male,CE,UG,2,sameer.singh3202@klu.edu.in,9859270966,81.71,DXJPS0902X
KLU00903,Nikhil Bose,Female,CE,UG,2,nikhil.bose3203@klu.edu.in,9884245142,99.12,GBCPB0903T
KLU00904,Sameer Bose,Male,CE,UG,2,sameer.bose3204@klu.edu.in,9887714961,60.87,BCDPB0904R
KLU00905,Vikram Mishra,Female,CE,UG,2,vikram.mishra3205@klu.edu.in,9816727590,75.44,XHFPM0905N
KLU00906,Ritika Sharma,Male,CE,UG,2,ritika.sharma3206@klu.edu.in,9810182511,83.07,VVQPS0906J
KLU00907,Sanjay Gupta,Male,CE,UG,2,sanjay.gupta3207@klu.edu.in,9835143263,99.53,PDUPG0907Q
KLU00908,Yash Patel,Female,CE,UG,2,yash.patel3208@klu.edu.in,9888880147,93.12,TVKPP0908K
KLU00909,Sneha Gupta,Male,CE,UG,2,sneha.gupta3209@klu.edu.in,9853540644,80.74,BHAPG0909N
KLU00910,Kavya Kumar,Female,CE,UG,2,kavya.kumar3210@klu.edu.in,9897516128,69.2,IKNPK0910H
KLU00911,Divya Singh,Female,CE,UG,2,divya.singh3211@klu.edu.in,9894118471,99.24,EMWPS0911E
KLU00912,Divya Patel,Female,CE,UG,2,divya.patel3212@klu.edu.in,9836927773,62.75,JZCPP0912I
KLU00913,Harika Malhotra,Female,CE,UG,2,harika.malhotra3213@klu.edu.in,9852873582,82.34,SUZPM0913I
KLU00914,Meghana Das,Male,CE,UG,2,meghana.das3214@klu.edu.in,9815577643,88.14,SMQPD0914F
KLU00915,Ravi Gupta,Male,CE,UG,2,ravi.gupta3215@klu.edu.in,9891904462,73.06,BYVPG0915V
KLU00916,Sameer Naidu,Female,CE,UG,2,sameer.naidu3216@klu.edu.in,9897308467,66.72,IHGPN0916L
KLU00917,Ravi Rao,Female,CE,UG,2,ravi.rao3217@klu.edu.in,9885800943,89.57,SZRPR0917E
KLU00918,Rahul Rao,Female,CE,UG,2,rahul.rao3218@klu.edu.in,9876174060,71.11,TLTPR0918N
KLU00919,Kiran Jain,Female,CE,UG,2,kiran.jain3219@klu.edu.in,9828280317,82.86,GLQPJ0919E
KLU00920,Vinay Nair,Male,CE,UG,2,vinay.nair3220@klu.edu.in,9834030618,67.16,IPYPN0920B
KLU00921,Meghana Shetty,Female,CE,UG,2,meghana.shetty3221@klu.edu.in,9832984273,64.61,UYJPS0921I
KLU00922,Vinay Rao,Male,CE,UG,2,vinay.rao3222@klu.edu.in,9839179453,66.36,WISPR0922K
KLU00923,Arjun Yadav,Male,CE,UG,2,arjun.yadav3223@klu.edu.in,9883936192,62.98,LBHPY0923K
KLU00924,Kavya Singh,Male,CE,UG,2,kavya.singh3224@klu.edu.in,9810605220,68.25,DEIPS0924C
KLU00925,Neha Naidu,Male,CE,UG,2,neha.naidu3225@klu.edu.in,9867420658,73.69,FZOPN0925I
KLU00926,Aman Gupta,Male,CE,UG,2,aman.gupta3226@klu.edu.in,9843800046,60.08,DRAPG0926I
KLU00927,Harika Patel,Female,CE,UG,2,harika.patel3227@klu.edu.in,9871404959,62.03,ISNPP0927C
KLU00928,Ananya Reddy,Male,CE,UG,2,ananya.reddy3228@klu.edu.in,9860792703,81.19,KSAPR0928M
KLU00929,Vikram Shetty,Male,CE,UG,2,vikram.shetty3229@klu.edu.in,9883845179,82.1,FINPS0929R
KLU00930,Vinay Mishra,Male,CE,UG,2,vinay.mishra3230@klu.edu.in,9878354493,85.9,WKPPM0930P
KLU00931,Nikhil Malhotra,Male,CE,UG,2,nikhil.malhotra3231@klu.edu.in,9874570587,63.42,ZDIPM0931C
KLU00932,Meghana Jain,Female,CE,UG,2,meghana.jain3232@klu.edu.in,9865523167,63.55,KQAPJ0932E
KLU00933,Vikram Reddy,Male,CE,UG,2,vikram.reddy3233@klu.edu.in,9883109746,99.07,PPPPR0933D
KLU00934,Pooja Singh,Male,CE,UG,2,pooja.singh3234@klu.edu.in,9861630105,88.42,CSKPS0934X
KLU00935,Kiran Patel,Male,CE,UG,2,kiran.patel3235@klu.edu.in,9879712099,62.7,MPVPP0935A
KLU00936,Arjun Das,Male,CE,UG,2,arjun.das3236@klu.edu.in,9886217798,95.41,YLIPD0936Y
KLU00937,Kavya Chopra,Male,CE,UG,2,kavya.chopra3237@klu.edu.in,9858974309,83.87,GQAPC0937W
KLU00938,Sneha Nair,Female,CE,UG,2,sneha.nair3238@klu.edu.in,9833106007,65.72,VHFPN0938A
KLU00939,Meghana Verma,Female,CE,UG,2,meghana.verma3239@klu.edu.in,9851912486,90.31,XECPV0939J
KLU00940,Nikhil Iyer,Male,CE,UG,2,nikhil.iyer3240@klu.edu.in,9894407379,97.26,QURPI0940H
KLU00941,Vinay Patel,Male,CE,UG,2,vinay.patel3241@klu.edu.in,9836581178,68.05,UPVPP0941E
KLU00942,Kavya Mishra,Male,CE,UG,2,kavya.mishra3242@klu.edu.in,9815634751,67.24,ZJHPM0942V
KLU00943,Ravi Jain,Male,CE,UG,2,ravi.jain3243@klu.edu.in,9820790849,83.1,JKWPJ0943C
KLU00944,Sanjay Reddy,Female,CE,UG,2,sanjay.reddy3244@klu.edu.in,9812311483,70.08,LTSPR0944Z
KLU00945,Ritika Kumar,Male,CE,UG,2,ritika.kumar3245@klu.edu.in,9850631631,99.53,AQBPK0945Y
KLU00946,Ritika Naidu,Male,CE,UG,2,ritika.naidu3246@klu.edu.in,9895168753,89.08,TLJPN0946N
KLU00947,Harika Iyer,Female,CE,UG,2,harika.iyer3247@klu.edu.in,9820168581,81.44,WFWPI0947G
KLU00948,Vinay Patel,Female,CE,UG,2,vinay.patel3248@klu.edu.in,9852181340,88.82,ACGPP0948G
KLU00949,Divya Das,Female,CE,UG,2,divya.das3249@klu.edu.in,9874351229,65.1,RPVPD0949X
KLU00950,Sameer Jain,Female,CE,UG,2,sameer.jain3250@klu.edu.in,9834987162,91.81,NURPJ0950M
KLU00951,Arjun Shetty,Male,CE,UG,2,arjun.shetty3251@klu.edu.in,9850877988,73.02,DCBPS0951V
KLU00952,Ritika Bhat,Male,CE,UG,2,ritika.bhat3252@klu.edu.in,9858736431,66.73,YAYPB0952Q
KLU00953,Aman Sharma,Male,CE,UG,2,aman.sharma3253@klu.edu.in,9825720278,86.1,XKQPS0953A
KLU00954,Meghana Yadav,Female,CE,UG,2,meghana.yadav3254@klu.edu.in,9897882894,76.79,TYMPY0954N
KLU00955,Ritika Singh,Male,CE,UG,2,ritika.singh3255@klu.edu.in,9893989431,77.22,RRWPS0955G
KLU00956,Neha Yadav,Male,CE,UG,2,neha.yadav3256@klu.edu.in,9837764477,95.56,UIZPY0956H
KLU00957,Aman Rao,Female,CE,UG,2,aman.rao3257@klu.edu.in,9825903730,83.34,MQQPR0957G
KLU00958,Vinay Gupta,Female,CE,UG,2,vinay.gupta3258@klu.edu.in,9876356322,70.51,YPRPG0958Q
KLU00959,Harika Malhotra,Male,CE,UG,2,harika.malhotra3259@klu.edu.in,9870010013,86.2,ENOPM0959D
KLU00960,Rahul Bhat,Female,CE,UG,2,rahul.bhat3260@klu.edu.in,9875754344,66.82,XNCPB0960O
KLU00961,Sanjay Mishra,Female,CE,UG,3,sanjay.mishra3301@klu.edu.in,9854402143,98.64,XVLPM0961S
KLU00962,Vikram Kumar,Female,CE,UG,3,vikram.kumar3302@klu.edu.in,9842586920,66.5,PPBPK0962D
KLU00963,Vinay Yadav,Male,CE,UG,3,vinay.yadav3303@klu.edu.in,9830268899,87.07,YYPPY0963E
KLU00964,Yash Patel,Male,CE,UG,3,yash.patel3304@klu.edu.in,9840195103,69.82,TIPPP0964D
KLU00965,Kiran Nair,Male,CE,UG,3,kiran.nair3305@klu.edu.in,9889751874,61.67,OEOPN0965D
KLU00966,Vinay Das,Female,CE,UG,3,vinay.das3306@klu.edu.in,9892858620,98.65,ZLWPD0966R
KLU00967,Kavya Naidu,Male,CE,UG,3,kavya.naidu3307@klu.edu.in,9823746280,78.48,PZKPN0967T
KLU00968,Sanjay Mishra,Female,CE,UG,3,sanjay.mishra3308@klu.edu.in,9827022835,83.27,GCCPM0968T
KLU00969,Kavya Chopra,Male,CE,UG,3,kavya.chopra3309@klu.edu.in,9810283820,78.41,BPTPC0969V
KLU00970,Vinay Jain,Male,CE,UG,3,vinay.jain3310@klu.edu.in,9832035978,87.9,ARSPJ0970N
KLU00971,Neha Das,Female,CE,UG,3,neha.das3311@klu.edu.in,9852244157,94.81,VGKPD0971L
KLU00972,Meghana Patel,Male,CE,UG,3,meghana.patel3312@klu.edu.in,9890823460,98.29,JKXPP0972S
KLU00973,Vikram Rao,Male,CE,UG,3,vikram.rao3313@klu.edu.in,9863563789,70.85,OWBPR0973A
KLU00974,Harika Yadav,Female,CE,UG,3,harika.yadav3314@klu.edu.in,9838758297,95.35,TKKPY0974C
KLU00975,Rahul Chopra,Male,CE,UG,3,rahul.chopra3315@klu.edu.in,9886249573,66.81,HPFPC0975F
KLU00976,Kavya Nair,Male,CE,UG,3,kavya.nair3316@klu.edu.in,9852598668,60.01,KKLPN0976Q
KLU00977,Vinay Naidu,Male,CE,UG,3,vinay.naidu3317@klu.edu.in,9859204288,91.91,HKDPN0977R
KLU00978,Vikram Mishra,Female,CE,UG,3,vikram.mishra3318@klu.edu.in,9880107228,82.15,BHLPM0978R
KLU00979,Harika Patel,Male,CE,UG,3,harika.patel3319@klu.edu.in,9810873468,66.48,BZMPP0979V
KLU00980,Neha Naidu,Female,CE,UG,3,neha.naidu3320@klu.edu.in,9873069126,79.13,MKGPN0980E
KLU00981,Sanjay Verma,Female,CE,UG,3,sanjay.verma3321@klu.edu.in,9821697825,82.96,FTFPV0981T
KLU00982,Sneha Bhat,Male,CE,UG,3,sneha.bhat3322@klu.edu.in,9838946757,78.54,NAPPB0982D
KLU00983,Harika Gupta,Male,CE,UG,3,harika.gupta3323@klu.edu.in,9834033898,62.51,PIMPG0983L
KLU00984,Pooja Nair,Female,CE,UG,3,pooja.nair3324@klu.edu.in,9843901002,99.51,CBGPN0984F
KLU00985,Yash Verma,Male,CE,UG,3,yash.verma3325@klu.edu.in,9838423562,84.65,FGAPV0985G
KLU00986,Vinay Chopra,Male,CE,UG,3,vinay.chopra3326@klu.edu.in,9878439482,90.69,XVLPC0986F
KLU00987,Nikhil Naidu,Female,CE,UG,3,nikhil.naidu3327@klu.edu.in,9869966382,88.36,KYCPN0987C
KLU00988,Kavya Verma,Male,CE,UG,3,kavya.verma3328@klu.edu.in,9815271113,63.55,OHIPV0988D
KLU00989,Vikram Reddy,Female,CE,UG,3,vikram.reddy3329@klu.edu.in,9874393903,73.12,OZNPR0989U
KLU00990,Ravi Das,Female,CE,UG,3,ravi.das3330@klu.edu.in,9830124350,95.38,TZXPD0990M
KLU00991,Neha Sharma,Female,CE,UG,3,neha.sharma3331@klu.edu.in,9834490577,97.12,KGIPS0991J
KLU00992,Divya Mishra,Male,CE,UG,3,divya.mishra3332@klu.edu.in,9876085874,71.32,RKOPM0992Y
KLU00993,Yash Chopra,Male,CE,UG,3,yash.chopra3333@klu.edu.in,9895725940,80.2,QVKPC0993Y
KLU00994,Sanjay Verma,Female,CE,UG,3,sanjay.verma3334@klu.edu.in,9848391982,99.88,IZRPV0994K
KLU00995,Sanjay Kumar,Male,CE,UG,3,sanjay.kumar3335@klu.edu.in,9885463447,93.96,XZUPK0995B
KLU00996,Rahul Gupta,Male,CE,UG,3,rahul.gupta3336@klu.edu.in,9857301713,88.58,TXHPG0996G
KLU00997,Neha Rao,Male,CE,UG,3,neha.rao3337@klu.edu.in,9891881870,94.4,PUDPR0997X
KLU00998,Aman Bose,Female,CE,UG,3,aman.bose3338@klu.edu.in,9858880663,96.63,SDNPB0998Z
KLU00999,Ravi Patel,Male,CE,UG,3,ravi.patel3339@klu.edu.in,9815997621,66.24,KMFPP0999P
KLU01000,Sameer Verma,Male,CE,UG,3,sameer.verma3340@klu.edu.in,9869086116,62.86,YANPV1000R
KLU01001,Kavya Reddy,Female,CE,UG,3,kavya.reddy3341@klu.edu.in,9868319916,69.78,VZTPR1001C
KLU01002,Nikhil Jain,Male,CE,UG,3,nikhil.jain3342@klu.edu.in,9896176796,94.08,XQIPJ1002Q
KLU01003,Meghana Chopra,Female,CE,UG,3,meghana.chopra3343@klu.edu.in,9838574903,87.09,MUXPC1003K
KLU01004,Arjun Reddy,Female,CE,UG,3,arjun.reddy3344@klu.edu.in,9816211505,87.15,REOPR1004Y
KLU01005,Ritika Yadav,Male,CE,UG,3,ritika.yadav3345@klu.edu.in,9847687257,84.1,UCEPY1005W
KLU01006,Meghana Yadav,Male,CE,UG,3,meghana.yadav3346@klu.edu.in,9853324946,71.63,SENPY1006R
KLU01007,Meghana Jain,Male,CE,UG,3,meghana.jain3347@klu.edu.in,9864600788,86.61,WWEPJ1007M
KLU01008,Kiran Bhat,Male,CE,UG,3,kiran.bhat3348@klu.edu.in,9860721801,70.49,QVLPB1008H
KLU01009,Arjun Bose,Female,CE,UG,3,arjun.bose3349@klu.edu.in,9893132540,95.65,FFMPB1009Z
KLU01010,Ritika Kumar,Female,CE,UG,3,ritika.kumar3350@klu.edu.in,9865720675,86.65,YFCPK1010Q
KLU01011,Arjun Jain,Male,CE,UG,3,arjun.jain3351@klu.edu.in,9854280292,85.25,ISVPJ1011T
KLU01012,Harika Reddy,Male,CE,UG,3,harika.reddy3352@klu.edu.in,9867271387,61.18,ANJPR1012Z
KLU01013,Neha Malhotra,Female,CE,UG,3,neha.malhotra3353@klu.edu.in,9844954500,97.59,AGUPM1013F
KLU01014,Vinay Patel,Female,CE,UG,3,vinay.patel3354@klu.edu.in,9842394133,74.23,ZCLPP1014U
KLU01015,Nikhil Das,Female,CE,UG,3,nikhil.das3355@klu.edu.in,9829951848,70.8,AIKPD1015O
KLU01016,Neha Yadav,Male,CE,UG,3,neha.yadav3356@klu.edu.in,9857030775,71.5,DBFPY1016L
KLU01017,Vinay Naidu,Female,CE,UG,3,vinay.naidu3357@klu.edu.in,9891553783,98.58,NYJPN1017O
KLU01018,Ritika Naidu,Female,CE,UG,3,ritika.naidu3358@klu.edu.in,9825747202,69.62,AHXPN1018C
KLU01019,Arjun Iyer,Female,CE,UG,3,arjun.iyer3359@klu.edu.in,9845136361,85.85,MBNPI1019A
KLU01020,Sanjay Yadav,Male,CE,UG,3,sanjay.yadav3360@klu.edu.in,9812197242,70.97,POFPY1020C
KLU01021,Pooja Shetty,Male,CE,UG,4,pooja.shetty3401@klu.edu.in,9857427360,82.52,ICAPS1021J
KLU01022,Rahul Jain,Male,CE,UG,4,rahul.jain3402@klu.edu.in,9872659601,77.13,NQPPJ1022R
KLU01023,Ananya Das,Female,CE,UG,4,ananya.das3403@klu.edu.in,9841703858,98.43,SRMPD1023M
KLU01024,Neha Mishra,Female,CE,UG,4,neha.mishra3404@klu.edu.in,9865469727,84.92,ERGPM1024V
KLU01025,Kiran Kumar,Male,CE,UG,4,kiran.kumar3405@klu.edu.in,9880449248,92.64,RWFPK1025X
KLU01026,Sneha Chopra,Male,CE,UG,4,sneha.chopra3406@klu.edu.in,9816386610,98.57,FOFPC1026X
KLU01027,Aman Mishra,Male,CE,UG,4,aman.mishra3407@klu.edu.in,9840975513,87.95,BTSPM1027E
KLU01028,Arjun Rao,Female,CE,UG,4,arjun.rao3408@klu.edu.in,9886948485,75.21,FRFPR1028N
KLU01029,Pooja Verma,Female,CE,UG,4,pooja.verma3409@klu.edu.in,9828975513,64.93,APUPV1029B
KLU01030,Kavya Bhat,Female,CE,UG,4,kavya.bhat3410@klu.edu.in,9867091953,74.41,YCGPB1030U
KLU01031,Neha Patel,Female,CE,UG,4,neha.patel3411@klu.edu.in,9875738265,77.95,RAMPP1031X
KLU01032,Kavya Chopra,Female,CE,UG,4,kavya.chopra3412@klu.edu.in,9811169194,93.96,QUIPC1032E
KLU01033,Aman Kumar,Female,CE,UG,4,aman.kumar3413@klu.edu.in,9824935372,60.78,SFDPK1033H
KLU01034,Pooja Reddy,Male,CE,UG,4,pooja.reddy3414@klu.edu.in,9830103256,71.71,ARTPR1034P
KLU01035,Kavya Verma,Male,CE,UG,4,kavya.verma3415@klu.edu.in,9868932603,94.55,GXXPV1035H
KLU01036,Ananya Mishra,Male,CE,UG,4,ananya.mishra3416@klu.edu.in,9832303279,79.77,VCZPM1036X
KLU01037,Vinay Singh,Male,CE,UG,4,vinay.singh3417@klu.edu.in,9862582444,92.77,FGAPS1037S
KLU01038,Kavya Das,Male,CE,UG,4,kavya.das3418@klu.edu.in,9897570379,82.62,PGYPD1038O
KLU01039,Vinay Nair,Male,CE,UG,4,vinay.nair3419@klu.edu.in,9831981576,73.33,OLOPN1039Q
KLU01040,Sneha Verma,Male,CE,UG,4,sneha.verma3420@klu.edu.in,9818005471,97.9,CQYPV1040O
KLU01041,Pooja Bhat,Male,CE,UG,4,pooja.bhat3421@klu.edu.in,9899720665,83.57,BRYPB1041W
KLU01042,Neha Verma,Male,CE,UG,4,neha.verma3422@klu.edu.in,9879719844,92.29,RMUPV1042A
KLU01043,Kavya Malhotra,Female,CE,UG,4,kavya.malhotra3423@klu.edu.in,9876564840,92.38,HGEPM1043W
KLU01044,Kiran Yadav,Female,CE,UG,4,kiran.yadav3424@klu.edu.in,9849106506,62.22,QRDPY1044H
KLU01045,Pooja Shetty,Male,CE,UG,4,pooja.shetty3425@klu.edu.in,9854067180,77.88,UXAPS1045Y
KLU01046,Sneha Iyer,Male,CE,UG,4,sneha.iyer3426@klu.edu.in,9834983416,96.25,DUEPI1046Y
KLU01047,Sameer Yadav,Female,CE,UG,4,sameer.yadav3427@klu.edu.in,9825131429,85.22,LSYPY1047C
KLU01048,Vikram Malhotra,Male,CE,UG,4,vikram.malhotra3428@klu.edu.in,9836238908,67.8,VVMPM1048K
KLU01049,Pooja Yadav,Male,CE,UG,4,pooja.yadav3429@klu.edu.in,9817205651,84.94,ENNPY1049D
KLU01050,Sneha Bhat,Male,CE,UG,4,sneha.bhat3430@klu.edu.in,9846464695,88.11,LFAPB1050M
KLU01051,Sanjay Yadav,Male,CE,UG,4,sanjay.yadav3431@klu.edu.in,9898037134,63.7,DWEPY1051W
KLU01052,Ananya Mishra,Male,CE,UG,4,ananya.mishra3432@klu.edu.in,9861935041,94.48,GNXPM1052S
KLU01053,Nikhil Singh,Female,CE,UG,4,nikhil.singh3433@klu.edu.in,9845469950,67.67,JLOPS1053E
KLU01054,Ravi Yadav,Male,CE,UG,4,ravi.yadav3434@klu.edu.in,9875365031,73.24,XZCPY1054N
KLU01055,Meghana Iyer,Male,CE,UG,4,meghana.iyer3435@klu.edu.in,9849780707,97.8,NQSPI1055H
KLU01056,Kavya Rao,Male,CE,UG,4,kavya.rao3436@klu.edu.in,9853504899,84.83,DLZPR1056H
KLU01057,Vikram Gupta,Male,CE,UG,4,vikram.gupta3437@klu.edu.in,9838813640,62.49,HMVPG1057B
KLU01058,Yash Shetty,Female,CE,UG,4,yash.shetty3438@klu.edu.in,9827158844,74.42,OKWPS1058T
KLU01059,Sanjay Verma,Female,CE,UG,4,sanjay.verma3439@klu.edu.in,9897253710,80.48,THLPV1059Y
KLU01060,Nikhil Sharma,Male,CE,UG,4,nikhil.sharma3440@klu.edu.in,9849435194,68.07,OWEPS1060U
KLU01061,Nikhil Yadav,Female,CE,UG,4,nikhil.yadav3441@klu.edu.in,9822853121,91.03,CTUPY1061Q
KLU01062,Harika Kumar,Male,CE,UG,4,harika.kumar3442@klu.edu.in,9860585645,65.32,UZRPK1062F
KLU01063,Sanjay Rao,Male,CE,UG,4,sanjay.rao3443@klu.edu.in,9824829517,84.88,JKJPR1063A
KLU01064,Kavya Sharma,Male,CE,UG,4,kavya.sharma3444@klu.edu.in,9852928412,86.46,ENVPS1064U
KLU01065,Neha Reddy,Male,CE,UG,4,neha.reddy3445@klu.edu.in,9863851678,70.21,JUIPR1065R
KLU01066,Neha Bose,Female,CE,UG,4,neha.bose3446@klu.edu.in,9844085566,66.87,FVXPB1066U
KLU01067,Vikram Bose,Male,CE,UG,4,vikram.bose3447@klu.edu.in,9890633361,61.96,FILPB1067W
KLU01068,Sameer Kumar,Female,CE,UG,4,sameer.kumar3448@klu.edu.in,9868330466,62.72,QAKPK1068O
KLU01069,Aman Yadav,Male,CE,UG,4,aman.yadav3449@klu.edu.in,9885183813,86.81,MLZPY1069Y
KLU01070,Nikhil Bhat,Male,CE,UG,4,nikhil.bhat3450@klu.edu.in,9887399902,73.87,TKGPB1070O
KLU01071,Nikhil Iyer,Male,CE,UG,4,nikhil.iyer3451@klu.edu.in,9845834382,92.18,XJIPI1071Z
KLU01072,Yash Bose,Male,CE,UG,4,yash.bose3452@klu.edu.in,9817078358,68.03,DRAPB1072Z
KLU01073,Sneha Mishra,Female,CE,UG,4,sneha.mishra3453@klu.edu.in,9810001035,76.23,BVYPM1073S
KLU01074,Divya Malhotra,Female,CE,UG,4,divya.malhotra3454@klu.edu.in,9812641861,81.33,MECPM1074H
KLU01075,Nikhil Das,Male,CE,UG,4,nikhil.das3455@klu.edu.in,9810108581,76.5,ZGXPD1075T
KLU01076,Ananya Rao,Female,CE,UG,4,ananya.rao3456@klu.edu.in,9879225927,71.67,XVBPR1076P
KLU01077,Neha Das,Male,CE,UG,4,neha.das3457@klu.edu.in,9841832248,85.81,XUPPD1077F
KLU01078,Yash Mishra,Female,CE,UG,4,yash.mishra3458@klu.edu.in,9852386138,84.2,DPJPM1078U
KLU01079,Pooja Gupta,Male,CE,UG,4,pooja.gupta3459@klu.edu.in,9895962918,81.89,PWWPG1079J
KLU01080,Yash Nair,Male,CE,UG,4,yash.nair3460@klu.edu.in,9865960198,71.38,YXVPN1080Q
KLU01081,Yash Yadav,Male,CSE,UG,1,yash.yadav101@klu.edu.in,9838412326,80.18,AVXPY1081N
KLU01082,Nikhil Mishra,Female,CSE,UG,1,nikhil.mishra102@klu.edu.in,9861096236,64.72,KPUPM1082F
KLU01083,Meghana Sharma,Female,CSE,UG,1,meghana.sharma103@klu.edu.in,9860586099,95.93,SFFPS1083E
KLU01084,Vikram Sharma,Male,CSE,UG,1,vikram.sharma104@klu.edu.in,9897640742,71.82,CXSPS1084K
KLU01085,Sameer Singh,Male,CSE,UG,1,sameer.singh105@klu.edu.in,9869370834,79.96,UTPPS1085U
KLU01086,Vinay Jain,Male,CSE,UG,1,vinay.jain106@klu.edu.in,9855842107,66.75,GDTPJ1086C
KLU01087,Arjun Patel,Male,CSE,UG,1,arjun.patel107@klu.edu.in,9858452243,81.83,KOMPP1087C
KLU01088,Ritika Shetty,Male,CSE,UG,1,ritika.shetty108@klu.edu.in,9810979320,63.12,PDHPS1088N
KLU01089,Rahul Chopra,Male,CSE,UG,1,rahul.chopra109@klu.edu.in,9871438067,77.58,XAHPC1089M
KLU01090,Ravi Mishra,Male,CSE,UG,1,ravi.mishra110@klu.edu.in,9861951977,81.62,XPVPM1090Q
KLU01091,Divya Iyer,Male,CSE,UG,1,divya.iyer111@klu.edu.in,9890994231,98.1,JHCPI1091L
KLU01092,Sanjay Singh,Male,CSE,UG,1,sanjay.singh112@klu.edu.in,9818435030,61.46,WSCPS1092R
KLU01093,Yash Shetty,Male,CSE,UG,1,yash.shetty113@klu.edu.in,9864759786,90.34,SOGPS1093E
KLU01094,Sanjay Verma,Female,CSE,UG,1,sanjay.verma114@klu.edu.in,9811062239,94.82,VOBPV1094U
